appid,name,price_usd,release_year,short_desc,developers,publishers,genres_official,user_tags,review_summary,review_count,avg_playtime,med_playtime
2744720,Weapon Devourer,,soon,"Weapon Devourer is a psychological horror game with souls-like and 1930's cartoon vibes, blending subtle puzzles. Battle sentient weapons, dodge their attacks, metamorphose into a fearsome entity to overcome powerful challenges, and synthesize mighty combinations by diving into the Shield's belly.",Bogdan,Bogdan,Action|Adventure|Indie|RPG,Exploration|Puzzle|Souls-like|Cute|Metroidvania|Difficult|Action-Adventure|RPG|Action RPG|Top-Down|Colorful|Nonlinear|Atmospheric|Controller|Fantasy|Action|Stylized|Mystery|Story Rich|Horror,,,0,0
2744940,Demon Spore Demo,0.0,2024,Fight your way out of a biological disaster as a failed lab experiment gives birth to a rapidly growing flesh horror in this intense action rogue-lite inspired by 80s monster movies. Team up with friends and grab a makeshift weapon as you attempt a desperate escape from the lab in this all new demo.,DinoBoss,Null Games,Action,Action|Action Roguelike|Roguelike|Shooter|Bullet Hell|Dungeon Crawler|Roguelite|Top-Down Shooter|Twin Stick Shooter|Top-Down|Atmospheric|Horror|Lovecraftian|Survival Horror|Perma Death|Procedural Generation|Co-op|Local Co-Op|Local Multiplayer|Singleplayer,Positive,24,0,0
2744930,Flee or Be,,announced,"Start a long journey where every choice shapes your fate. This is a world of suspense and survival, where decisions are your lifeline. And discover the unexpected power of independence.",Nemanja Nerandzic,Nelufide,Action|Indie|Strategy,Action|Strategy|3D|First-Person|Realistic|Atmospheric|Conspiracy|Crime|Dark|Demons|Psychological|Indie|Psychological Horror|Survival Horror|Zombies|Singleplayer,,,0,0
1122180,Curse of Anabelle,9.75,2020,Curse of Anabelle is a story driven adventure-horror/puzzle game which players can experience in the first person perspective. The storyline is based on real world myths and legends.,Rocwise Entertainment,Rocwise Entertainment,Action|Adventure|Indie,Adventure|Indie|Action|Horror|Mystery|Atmospheric|Exploration|First-Person|Dark|Story Rich|Singleplayer|Walking Simulator|Survival,Mixed,77,0,0
429720,IMSCARED,3.99,2016,&quot;I need a Heart in order to open it&quot;,Ivan Zanotti's MyMadnessWorks,Ivan Zanotti's MyMadnessWorks,Action|Adventure|Indie,Horror|Indie|Pixel Graphics|Psychological Horror|Adventure|First-Person|Singleplayer|Atmospheric|Dark|Action|Survival Horror|Puzzle|Jump Scare|Difficult|Exploration|Surreal|Retro|Story Rich|Hidden Object|3D,Very Positive,42,60,60
429600,Fairy Tale Mysteries: The Puppet Thief,1.47,2016,Discover the truth behind the myth and save the children!,The House of Fables|Gogii Games,Artifex Mundi,Adventure|Casual,Adventure|Casual|Hidden Object|Point & Click|Puzzle|Horror|Singleplayer|Family Friendly|Mystery|Fantasy|Indie|2D|Atmospheric|Story Rich|Great Soundtrack|Female Protagonist,Mixed,192,217,217
429610,The Emerald Maiden: Symphony of Dreams,2.95,2016,Save your family from an ominous undersea facility!,Gogii Games,Artifex Mundi,Adventure|Casual,Hidden Object|Casual|Adventure|Point & Click|Female Protagonist|Puzzle|Fantasy|Story Rich|Singleplayer|Family Friendly|Horror|Indie|Great Soundtrack|2D|Mystery|Atmospheric,Very Positive,285,0,0
428630,White Mirror,0.49,2016,"The main character is a hunter who looks for ancient relics. One day he set off to find a legendary mirror which concluded the great force and so great evil, keeping secrets of a magic artifact. You have a chance to know were is a mirror, but be careful the evil waits for you continually.",GDNomaD,GDNomaD,Indie,Walking Simulator|Short|Indie|Horror|Psychological Horror|Adventure|First-Person|Singleplayer|Puzzle|Simulation|Exploration|Survival Horror|Atmospheric|Funny|PvE|Action|Great Soundtrack|Shooter|FPS,Mixed,220,269,271
428870,Take the Dream IX,0.0,2016,What would you do for the person you love? Are you sure you're actually in love with them? They say love is all about sacrifice. What are you willing to lose for the one you supposedly love?,Yai Gameworks,Yai Gameworks,Sexual Content|Nudity|Violent|Gore|Adventure|Free To Play|Indie|RPG,Free to Play|Adventure|RPGMaker|Indie|Nudity|Horror|RPG|Sexual Content|Gore|Violent|Surreal|Female Protagonist|Pixel Graphics|Singleplayer|Anime|Romance|LGBTQ+|Psychological Horror,Mostly Positive,172,0,0
428860,Red Haze,3.99,2017,"You know, my dear, it isn't safe... To wander and creep while oh so weak. In the abandoned, the rotten, the decayed. Society has forgotten you; it won't lift a finger for that which is tossed away. You're just prey that the true prowlers who lay in shadows await to feast upon.",Yai Gameworks,Yai Gameworks,Adventure|Indie,Adventure|Indie|Horror|Gore|RPGMaker|Violent|Female Protagonist|Nudity|Mature|Atmospheric|Dark|Survival Horror|Psychedelic|Psychological Horror|Story Rich|Choices Matter|Mystery|Surreal|Lovecraftian|Multiple Endings,Very Positive,162,1476,1476
428350,Fear Equation,14.79,2016,"Fear Equation is a turn-based horror strategy game where you play the engineer of a modified freight train, built to protect its occupants from a deadly fog that brings their nightmares to life. Survival depends on analysing passengers' dreams, crafting defenses, upgrading, scavenging and resource management.",Screwfly Studios,Screwfly Studios,Indie|RPG|Simulation|Strategy,Horror|Roguelike|Simulation|Building|Colony Sim|Survival|Strategy|Management|RPG|Turn-Based|Atmospheric|Psychological Horror|Survival Horror|Character Customization|Female Protagonist|Singleplayer|Trains|Post-apocalyptic|Indie|Immersive Sim,Mostly Positive,68,0,0
427760,A Chair in a Room: Greenwater,22.99,2016,"Explore your surroundings as the protagonist of your own horror story as you immerse yourself in this tense VR thriller set in America’s Deep South. Navigate your way through your memories, piecing together the clues and puzzles, to solve the mystery of how you have awoken in the sinister Greenwater Institute, known only as Patient No.",Wolf & Wood Interactive Ltd,Wolf & Wood Interactive Ltd,Adventure|Indie|Simulation,Horror|VR|Adventure|Indie|Simulation|Puzzle|Story Rich|Great Soundtrack|Gothic|Psychological Horror|Atmospheric|Narration|Exploration,Very Positive,594,0,0
427810,CALENDULA,6.99,2016,How to play a game that doesn't want to be played? Calendula is an experimental meta game about trying to play a game. Use your logic to thrive against conventions and get surrounded by a dark atmosphere.,Blooming Buds Studio,Blooming Buds Studio,Indie,Indie|Puzzle|Psychological Horror|Horror|Surreal,Mostly Positive,327,0,0
427880,P.A.M.E.L.A.,22.99,2020,"Explore, fight, and survive as an awakened sleeper, in a fallen utopian city ravaged by a horrific disease. With an array of hi-tech weapons, highly immersive UI, full-body awareness, and much more, P.A.M.E.L.A. delivers an intense and unforgiving survival experience.",NVYVE® Studios,NVYVE® Studios,Action|Adventure|Indie,Survival|Indie|Sci-fi|Action|Open World|Adventure|Horror|Survival Horror|First-Person|Exploration|Atmospheric|Cyberpunk|Singleplayer|Zombies|Early Access|Futuristic|RPG|Immersive Sim|FPS,Mixed,834,145,257
427950,The Withering,9.75,2019,Have you ever thought or imagined how our world would look like after an apocalyptic event? What would we do if some of us were to survive? What world would we live in and what challenges would we face? What would you do?,CM Softworks,CM Softworks,Action|Adventure|Indie|RPG|Simulation|Strategy,Zombies|Adventure|RPG|Simulation|Indie|Action|Survival|Strategy|Post-apocalyptic|Open World|Violent|Singleplayer|Survival Horror|Early Access|Third Person|Horror,Mixed,348,199,199
427930,Army of Tentacles: (Not) A Cthulhu Dating Sim,4.99,2016,"At long last, the works of H.P. Lovecraft meet the medium of RPG in a spectacle of light and sound befitting an old western. Only this is set in New England. Meet interesting people! See astounding wonders! Enslave humanity! Go on one date side quest in a game subtitled a dating simulator!",Stegalosaurus Game Development,Stegalosaurus Game Development,Adventure|Casual|Indie|RPG,Lore-Rich|Party-Based RPG|Horror|Lovecraftian|Supernatural|Visual Novel|Female Protagonist|Action-Adventure|RPG|Cute|Funny|Time Management|Turn-Based Tactics|CRPG|Conversation|Minimalist|Cartoony|Colorful|Abstract|Fantasy,Mixed,23,247,237
428210,Horror in the Asylum,4.99,2016,"as it becomes night , you take your pills and go to sleep , what happens next is up to your twisted imaginations .",Adham Jaber,Adham Jaber,Action|Adventure|Indie,Action|Adventure|Indie|Horror|Multiplayer,Mostly Negative,34,0,0
427550,Tibetan Quest: Beyond the World's End,2.95,2016,Delve into a mystical world of Tibetan legends!,Brave Giant LTD,Artifex Mundi,Adventure|Casual,Adventure|Casual|Hidden Object|Puzzle|Point & Click|Female Protagonist|Singleplayer|Indie|Story Rich|Atmospheric|Great Soundtrack|Fantasy|Mystery|Family Friendly|2D|Horror,Mixed,120,0,0
427630,The Madness of Little Emma Demo,0.0,2016,"The Madness of Little Emma is a difficult action platformer with roguelike elements. Full game is featuring over 250 items with insane synergies, varied enemies, and numerous secrets and mysteries to discover.",Bartosz Bojarowski,Bartosz Bojarowski,Action|Indie,Action Roguelike|Indie|Action|Platformer|Female Protagonist|Roguelike|Great Soundtrack|Replay Value|Horror|Difficult|2D|RPG|Roguelite|Bullet Hell,Mostly Positive,125,0,0
427660,NightCry,22.99,2016,"NightCry is set on a cruise ship, and you have been invited along for the cruise of a (possibly short) lifetime. While your surroundings are luxurious and the guests are friendly, not everything is as it should be. The guests and the crew start to turn up dead, the victims of some foul murderer.",Nude Maker,PLAYISM,Adventure|Indie,Exploration|Puzzle|Point & Click|Female Protagonist|Third Person|Horror|3D|Stealth|Psychological Horror|Dark Fantasy|Multiple Endings|Story Rich|Casual|Demons|Survival|Cinematic|Mystery|Atmospheric|Dark|Adventure,Mixed,213,526,526
427190,Dead Rising,9.99,2016,You are Frank West. A hard-edged photojournalist hellbent on investigating the mystery at Willamette Mall. It's swarming with zombies. You have 72 hours. Chop 'till you drop!,Capcom,Capcom,Action|Adventure,Zombies|Action|Adventure|Singleplayer|Open World|Third Person|Survival|Gore|Sandbox|Funny|Classic|Horror|Survival Horror|Comedy|Great Soundtrack|Difficult|Memes|Multiplayer|Beat 'em up|Nudity,Very Positive,30,501,263
427290,Vampyr,7.99,2018,"London, 1918. You are newly-turned Vampyr Dr. Jonathan Reid. As a doctor, you must find a cure to save the city’s flu-ravaged citizens. As a Vampyr, you are cursed to feed on those you vowed to heal.",DONTNOD Entertainment,Focus Entertainment,Action|RPG,Vampire|RPG|Choices Matter|Story Rich|Open World|Action|Singleplayer|Atmospheric|Third Person|Horror|Dark Fantasy|Violent|Dark|Gore|Action RPG|Souls-like|Adventure|Sexual Content|Action-Adventure|Stealth,Mostly Positive,117,934,679
427350,Return of the Living Dead 3,,2016,"In RETURN OF THE LIVING DEAD PART II, the chemical Trioxin turned people into flesh eating zombies. Now the government is trying to control these unstoppable cannibalistic killers. The splatter-fest starts when a young man uses the chemical to bring his girlfriend back to life.",Lionsgate,,Movie,Movie|Zombies|Horror|Gore,3 user reviews,,0,0
426310,Perception,16.79,2017,"An award-winning narrative thriller about a blind woman’s journey to uncover the truth about the mansion from her nightmares, or else become one of its victims.",The Deep End Games,The Deep End Games,Adventure|Indie,Horror|Indie|Adventure|Female Protagonist|Walking Simulator|Singleplayer|Atmospheric|First-Person|Story Rich|Psychological Horror|Kickstarter|Exploration|Sexual Content|Dark|Survival Horror|Stealth,Mostly Positive,518,8676,17326
425840,Goat Simulator: PAYDAY,4.99,2016,"Introducing Goat Simulator: PAYDAY - the latest in goat simulation technology. Rob banks, buy masks, and become a friggin' camel, man.",Coffee Stain Studios,Coffee Stain Publishing,Casual|Indie|Simulation,Simulation|Casual|Indie|Funny|Memes|Open World|Multiplayer|Action|Crime|Singleplayer|Comedy|Sandbox|Psychological Horror|Adventure,Very Positive,504,0,0
426040,Goodnight Butcher,1.99,2015,"Goodnight Butcher is an arcade-style horror game with an isolated, heart-pounding atmosphere which shifts seamlessly between running your butchery and running for your life.",Perfect Square Studios,Perfect Square Studios,Indie,Indie|Horror,Mixed,14,0,0
425310,Ghostbusters,,2016,"Grab your Proton Pack and join the Ghostbusters alongside your friends, exploring Manhattan, blasting ghosts, and trapping those runaway ghouls.",FireForge Games,Activision,Action|Adventure,Horror|Co-op|Action|Casual|Female Protagonist|Adventure|Comedy|Singleplayer|Survival Horror|Multiplayer|Local Co-Op|Simulation|RPG|Dark Fantasy,Mixed,35,0,0
425650,Halloween Forever,9.75,2016,"Something mysterious is happening in the pumpkin patch this Halloween! You control Pumpkin Man, a humanoid pumpkin thing animated by occult forces on a quest to discover why things are so creepy. And you vomit candy corn.",Imaginary Monsters,Poppy Works,Action|Indie,Side Scroller|Hack and Slash|2D Platformer|Shoot 'Em Up|Platformer|Shooter|Arcade|2D|Cute|Funny|Horror|Controller|Multiple Endings|Action|Cartoony|Pixel Graphics|Colorful|Sci-fi|Retro|1980s,Very Positive,154,0,0
424840,Little Nightmares,4.99,2017,"Take on the role of Six, a lone child lost in a massive metal vessel known as the Maw, surrounded by dangerous, distorted versions of adults. You’ll need to do your best to escape in one piece or your fate will be worse than you ever dared dream.",Tarsier Studios,BANDAI NAMCO Entertainment,Adventure,Horror|Atmospheric|Adventure|Singleplayer|Puzzle Platformer|Dark|Puzzle|Indie|Story Rich|Stealth|Platformer|Psychological Horror|Great Soundtrack|2.5D|Third Person|Survival Horror|Female Protagonist|Short|Action|Strategy,Overwhelmingly Positive,299,185,89
425580,The Room Two,4.99,2016,"Unique events transport you to the halls of a long-forgotten crypt. The only means of escape lies locked within a stone pedestal, along with a note from your mysterious ally. His words promise assistance, but only serve to entice you into a compelling world of mystery and exploration.",Fireproof Games,Fireproof Games,Adventure|Indie,Puzzle|Mystery|Point & Click|Atmospheric|Hidden Object|Horror|Indie|Adventure|Singleplayer|Lovecraftian|Short|Psychological Horror|Dark|First-Person|Steampunk|Casual|Story Rich|Escape Room|Great Soundtrack,Overwhelmingly Positive,107,228,200
424260,Feelings Adrift,6.99,2016,"(Rework in progress)Feelings Adrift is an amusement park with some plays. Each attraction have different environments and different goals. Some more scary than others but always with same intention, make good experience in game with scenes completely frightening.",Denis Murias,,Action,First-Person|3D|Horror|Action|Casual|Singleplayer|Early Access|Indie|Jump Scare|Walking Simulator|Puzzle|Funny|Comedy,Mixed,74,0,0
423880,Carpe Diem,0.0,2015,Seize the day,Moonlit Works,Moonlit Works,Casual|Indie|Free To Play,Free to Play|Anime|Visual Novel|Short|Singleplayer|Indie|Cute|Dating Sim|Casual|Sexual Content|Nudity|2D|Psychological Horror|Romance|Story Rich|Mature|Memes|Hentai|Family Friendly|Female Protagonist,Very Positive,21,39,17
424000,Project Pulsation,4.99,2015,"Project Pulsation - a sci-fi first person shooter with elements of horror and stealth. The distant space station 'Complex' located nearby Thanatos Asteroid keeps a valuable Artifact. Fight your way through turrets, unknown creatures and mysterious ghosts, survive and try to get back.",VGstudio,VGstudio,Action|Adventure,Action|Adventure|FPS|Horror,Mixed,65,440,396
